file,trace,dataset,cache_size_mib,loh_mr,loh_bmr,loh_mr_runtime,loh_bmr_runtime,baseline_best_mr,baseline_best_mr_algo,baseline_best_bmr,baseline_best_bmr_algo,mr_gain_vs_best,bmr_gain_vs_best,matched_algo_count
tb_tencentBlock_19985.cachesim,tencentBlock_19985,tencentBlock,36.0,0.972772,0.929944,3351.8,1469.7,0.647,GDSF,0.7784,GDSF,-0.5035115919629056,-0.19468653648509765,10
tb_tencentBlock_1999.cachesim,tencentBlock_1999,tencentBlock,28.0,0.973044,0.930051,4007.2,1100.4,0.7296,GDSF,0.7967,GDSF,-0.3336677631578947,-0.16737918915526548,10
tb_tencentBlock_19990.cachesim,tencentBlock_19990,tencentBlock,7.0,0.509808,0.669355,69.7,37.9,0.4484,ThreeLCache-BMR,0.6443,ThreeLCache-BMR,-0.13694915254237292,-0.03888716436442659,11
tb_tencentBlock_19992.cachesim,tencentBlock_19992,tencentBlock,0.69140625,0.480451,0.657888,2.1,1.9,0.4926,GDSF,0.6616,GDSF,0.024663012586276827,0.005610640870616593,12
tb_tencentBlock_19998.cachesim,tencentBlock_19998,tencentBlock,2.0,0.365865,0.547984,15.9,12.4,0.3624,ThreeLCache-BMR,0.5356,ThreeLCache-BMR,-0.009561258278145683,-0.02312173263629586,11
tb_tencentBlock_20004.cachesim,tencentBlock_20004,tencentBlock,2.0,0.451458,0.659098,13.3,10.6,0.4518,GDSF,0.6587,GDSF,0.0007569721115536818,-0.0006042204341885676,11
tb_tencentBlock_20010.cachesim,tencentBlock_20010,tencentBlock,2.0,0.517353,0.75916,5.7,5.2,0.515,Cacheus,0.759,Cacheus,-0.0045689320388348316,-0.0002108036890644769,11
tb_tencentBlock_20012.cachesim,tencentBlock_20012,tencentBlock,9.0,0.262843,0.588383,11.7,11.6,0.2662,S3FIFO-0.1000-2,0.579,S3FIFO-0.1000-2,0.012610818933132978,-0.016205526770293664,11
tb_tencentBlock_20015.cachesim,tencentBlock_20015,tencentBlock,2.0,0.477372,0.713377,10.9,10.5,0.4815,GDSF,0.7012,GDSF,0.00857320872274136,-0.017365944095835698,11
tb_tencentBlock_20024.cachesim,tencentBlock_20024,tencentBlock,1.0,0.573239,0.725947,17.2,13.1,0.5692,GDSF,0.7277,GDSF,-0.007095924104005648,0.002408959736155015,11
tb_tencentBlock_2003.cachesim,tencentBlock_2003,tencentBlock,0.736328125,0.950634,0.981569,29.2,30.0,0.4215,Cacheus,0.5539,Cacheus,-1.2553594306049822,-0.7721050731178916,11
tb_tencentBlock_20030.cachesim,tencentBlock_20030,tencentBlock,13.0,0.319358,0.529524,29.6,28.9,0.2874,ThreeLCache-BMR,0.5028,ThreeLCache-BMR,-0.11119693806541402,-0.05315035799522667,11
tb_tencentBlock_20034.cachesim,tencentBlock_20034,tencentBlock,2.0,0.407676,0.566267,9.9,9.4,0.405,ThreeLCache-BMR,0.5521,ThreeLCache-BMR,-0.006607407407407299,-0.02566020648433242,11
tb_tencentBlock_20042.cachesim,tencentBlock_20042,tencentBlock,34.0,0.611814,0.888082,62.2,48.3,0.6125,LHD,0.883,ThreeLCache-BMR,0.001120000000000123,-0.005755379388448506,10
tb_tencentBlock_20043.cachesim,tencentBlock_20043,tencentBlock,3.0,0.790364,0.882649,71.5,96.2,0.4549,ThreeLCache-BMR,0.4777,ThreeLCache-BMR,-0.7374455924378982,-0.8477056730165375,11
tb_tencentBlock_20052.cachesim,tencentBlock_20052,tencentBlock,29.0,0.980345,0.951092,3889.8,2079.6,0.7156,GDSF,0.7932,GDSF,-0.36996226942425936,-0.19905698436712055,10
tb_tencentBlock_20056.cachesim,tencentBlock_20056,tencentBlock,0.8115234375,0.685406,0.839974,10.3,10.1,0.6084,GDSF,0.802,GDSF,-0.12657133464825757,-0.04734912718204483,12
tb_tencentBlock_20058.cachesim,tencentBlock_20058,tencentBlock,4.0,0.815017,0.947311,65.5,63.9,0.5518,ThreeLCache-BMR,0.8744,S3FIFO-0.1000-2,-0.4770152229068504,-0.08338403476669723,11
tb_tencentBlock_20060.cachesim,tencentBlock_20060,tencentBlock,3.0,0.477635,0.647948,12.1,8.9,0.4695,Cacheus,0.6461,Cacheus,-0.017326943556975515,-0.002860238353196039,11
tb_tencentBlock_20061.cachesim,tencentBlock_20061,tencentBlock,3.0,0.392988,0.623046,18.5,22.1,0.3981,ThreeLCache-BMR,0.5888,ThreeLCache-BMR,0.012840994724943496,-0.05816236413043478,11
tb_tencentBlock_20067.cachesim,tencentBlock_20067,tencentBlock,0.125,0.493263,0.557299,42.8,44.1,0.5613,LHD,0.5993,LRB-BMR,0.1212132549438803,0.07008343066911407,11
tb_tencentBlock_20071.cachesim,tencentBlock_20071,tencentBlock,5.0,0.534415,0.755636,14.2,13.9,0.53,LRB-BMR,0.7489,ThreeLCache-BMR,-0.008330188679245181,-0.008994525303778828,11
tb_tencentBlock_20080.cachesim,tencentBlock_20080,tencentBlock,1.0,0.463492,0.619047,12.0,10.2,0.4775,ThreeLCache-BMR,0.6176,ThreeLCache-BMR,0.02933612565445019,-0.002342940414507733,11
tb_tencentBlock_20082.cachesim,tencentBlock_20082,tencentBlock,0.208984375,0.059713,0.113368,1.9,1.0,0.0592,GDSF,0.1141,LRB-BMR,-0.008665540540540534,0.006415425065731784,12
tb_tencentBlock_20089.cachesim,tencentBlock_20089,tencentBlock,8.0,0.391349,0.523098,30.0,24.2,0.3589,ThreeLCache-BMR,0.4919,ThreeLCache-BMR,-0.09041237113402063,-0.06342346005285616,11
tb_tencentBlock_2009.cachesim,tencentBlock_2009,tencentBlock,69.0,0.901769,0.982734,838.1,912.0,0.8921,LHD,0.9805,LHD,-0.01083847102342791,-0.0022784293727689526,10
tb_tencentBlock_20095.cachesim,tencentBlock_20095,tencentBlock,37.0,0.474234,0.699141,141.9,67.2,0.4716,LHD,0.5611,ThreeLCache-BMR,-0.0055852417302798335,-0.2460185350204954,10
tb_tencentBlock_20101.cachesim,tencentBlock_20101,tencentBlock,5.0,0.501258,0.714363,26.3,44.1,0.4098,ThreeLCache-BMR,0.5882,ThreeLCache-BMR,-0.2231771595900439,-0.21448996939816395,11
tb_tencentBlock_20106.cachesim,tencentBlock_20106,tencentBlock,5.0,0.838176,0.884779,95.1,70.1,0.4172,ThreeLCache-BMR,0.4722,ThreeLCache-BMR,-1.0090508149568553,-0.8737378229563744,11
tb_tencentBlock_20113.cachesim,tencentBlock_20113,tencentBlock,3.0,0.681378,0.922628,1.6,1.1,0.6804,ARC,0.9208,ARC,-0.0014373897707231546,-0.0019852302345786835,11
tb_tencentBlock_20115.cachesim,tencentBlock_20115,tencentBlock,1.0,0.659443,0.771721,16.5,13.0,0.5911,GDSF,0.749,GDSF,-0.1156200304517003,-0.030335113484646185,11
tb_tencentBlock_20124.cachesim,tencentBlock_20124,tencentBlock,5.0,0.450658,0.48992,17.9,14.5,0.4399,ThreeLCache-BMR,0.4893,ThreeLCache-BMR,-0.024455558081382108,-0.0012671162885755352,11
tb_tencentBlock_20128.cachesim,tencentBlock_20128,tencentBlock,35.0,0.976635,0.919934,3001.2,805.8,0.6656,GDSF,0.7943,GDSF,-0.46730018028846165,-0.15816945738386004,10
tb_tencentBlock_20132.cachesim,tencentBlock_20132,tencentBlock,8.0,0.585658,0.824416,20.7,20.5,0.5678,S3FIFO-0.1000-2,0.817,S3FIFO-0.1000-2,-0.031451215216625646,-0.009077111383109045,11
tb_tencentBlock_20141.cachesim,tencentBlock_20141,tencentBlock,6.0,0.926995,0.972454,135.4,144.5,0.4585,ThreeLCache-BMR,0.4279,ThreeLCache-BMR,-1.0217993456924754,-1.2726197709745266,11
tb_tencentBlock_20147.cachesim,tencentBlock_20147,tencentBlock,3.0,0.395081,0.572666,17.8,12.4,0.4044,ThreeLCache-BMR,0.5607,ThreeLCache-BMR,0.023044015825914855,-0.02134118066702342,11
tb_tencentBlock_20156.cachesim,tencentBlock_20156,tencentBlock,4.0,0.468206,0.7549,3.8,3.5,0.4652,ThreeLCache-BMR,0.7492,ThreeLCache-BMR,-0.006461736887360294,-0.007608115323011263,11
tb_tencentBlock_20157.cachesim,tencentBlock_20157,tencentBlock,3.0,0.537455,0.762125,11.6,8.1,0.5324,Cacheus,0.7593,Cacheus,-0.00949474079639375,-0.0037205320690110334,11
tb_tencentBlock_2016.cachesim,tencentBlock_2016,tencentBlock,2.0,0.696667,0.918262,45.8,51.1,0.2696,GDSF,0.7289,S3FIFO-0.1000-2,-1.584076409495549,-0.2597914665934971,12
tb_tencentBlock_20165.cachesim,tencentBlock_20165,tencentBlock,1.0,0.401647,0.609308,13.3,10.1,0.4058,GDSF,0.6105,GDSF,0.010234105470675254,0.0019524979524980866,11
tb_tencentBlock_2017.cachesim,tencentBlock_2017,tencentBlock,33.0,0.97769,0.91676,3636.8,958.5,0.6802,GDSF,0.7942,GDSF,-0.4373566598059393,-0.1543188113825233,10
tb_tencentBlock_20172.cachesim,tencentBlock_20172,tencentBlock,3.0,0.485564,0.704441,15.1,8.2,0.4795,Cacheus,0.6969,Cacheus,-0.012646506777893668,-0.010820777729946936,11
tb_tencentBlock_20181.cachesim,tencentBlock_20181,tencentBlock,0.9951171875,0.530961,0.70105,14.2,9.2,0.5443,ThreeLCache-BMR,0.7082,GDSF,0.024506705860738543,0.01009601807399054,11
tb_tencentBlock_20187.cachesim,tencentBlock_20187,tencentBlock,3.0,0.464533,0.607106,13.0,10.8,0.4628,S3FIFO-0.1000-2,0.6056,ThreeLCache-BMR,-0.0037445980985306494,-0.002486789960369893,11
tb_tencentBlock_20193.cachesim,tencentBlock_20193,tencentBlock,4.0,0.27162,0.510009,21.0,22.5,0.274,GDSF,0.4926,ThreeLCache-BMR,0.00868613138686149,-0.035341047503045196,11
tb_tencentBlock_20196.cachesim,tencentBlock_20196,tencentBlock,1.0,0.52497,0.696269,13.9,10.6,0.5267,GDSF,0.6998,GDSF,0.003284602240364341,0.005045727350671551,11
tb_tencentBlock_20199.cachesim,tencentBlock_20199,tencentBlock,0.728515625,0.951079,0.981337,29.7,29.3,0.4284,Cacheus,0.5603,ARC,-1.2200723622782446,-0.7514492236301981,12
tb_tencentBlock_20203.cachesim,tencentBlock_20203,tencentBlock,1.0,0.499491,0.672476,10.5,8.7,0.4995,GDSF,0.6732,GDSF,1.8018018017980472e-05,0.001075460487225279,11
tb_tencentBlock_20209.cachesim,tencentBlock_20209,tencentBlock,5.0,0.595758,0.63109,40.3,22.1,0.4499,LRB-BMR,0.467,S3FIFO-0.1000-2,-0.3242009335407868,-0.3513704496788009,11
tb_tencentBlock_20213.cachesim,tencentBlock_20213,tencentBlock,12.0,0.431935,0.769347,19.6,23.2,0.4317,GDSF,0.7669,ThreeLCache-BMR,-0.0005443595089183246,-0.00319076802712215,11
tb_tencentBlock_20215.cachesim,tencentBlock_20215,tencentBlock,1.0,0.435149,0.588628,14.6,11.5,0.4356,GDSF,0.5827,Cacheus,0.0010353535353534876,-0.010173331045134794,11
tb_tencentBlock_20224.cachesim,tencentBlock_20224,tencentBlock,1.0,0.524325,0.701745,22.8,15.0,0.3401,GDSF,0.632,GDSF,-0.5416789179653044,-0.11035601265822777,12
tb_tencentBlock_20226.cachesim,tencentBlock_20226,tencentBlock,1.0,0.50709,0.656195,15.9,11.8,0.5055,ThreeLCache-BMR,0.6518,ThreeLCache-BMR,-0.003145400593471991,-0.006742865909788166,11
tb_tencentBlock_20235.cachesim,tencentBlock_20235,tencentBlock,0.64453125,0.85031,0.710885,26.8,17.0,0.1871,Cacheus,0.3941,Cacheus,-3.5446819882415825,-0.8038188277087033,12
tb_tencentBlock_2024.cachesim,tencentBlock_2024,tencentBlock,11.0,0.564302,0.355909,126.2,64.2,0.4892,ThreeLCache-BMR,0.3481,ThreeLCache-BMR,-0.15352003270645942,-0.022433208848032044,11
tb_tencentBlock_20240.cachesim,tencentBlock_20240,tencentBlock,0.880859375,0.57512,0.704827,14.3,8.0,0.5749,ThreeLCache-BMR,0.7071,ThreeLCache-BMR,-0.0003826752478691911,0.003214538254843685,11
tb_tencentBlock_20249.cachesim,tencentBlock_20249,tencentBlock,3.0,0.417567,0.683819,7.2,5.2,0.4134,Cacheus,0.6819,ThreeLCache-BMR,-0.010079825834542892,-0.0028141956298577565,11
tb_tencentBlock_20252.cachesim,tencentBlock_20252,tencentBlock,1.0,0.020081,0.071946,6.3,6.5,0.0197,WTinyLFU-w0.01-SLRU,0.0716,WTinyLFU-w0.01-SLRU,-0.019340101522842785,-0.004832402234636859,12
tb_tencentBlock_20257.cachesim,tencentBlock_20257,tencentBlock,6.0,0.618972,0.83379,13.1,8.5,0.6176,Cacheus,0.8261,S3FIFO-0.1000-2,-0.0022215025906734596,-0.009308800387362409,11
tb_tencentBlock_20259.cachesim,tencentBlock_20259,tencentBlock,2.0,0.475432,0.893135,10.4,12.1,0.4835,GDSF,0.893,GDSF,0.01668665977249217,-0.00015117581187009657,11
tb_tencentBlock_20268.cachesim,tencentBlock_20268,tencentBlock,7.0,0.785894,0.910309,125.3,118.3,0.574,GDSF,0.5723,ThreeLCache-BMR,-0.3691533101045297,-0.5906150620304036,11
tb_tencentBlock_20276.cachesim,tencentBlock_20276,tencentBlock,53.0,0.299008,0.532201,125.0,111.5,0.2895,GDSF,0.4397,ThreeLCache-BMR,-0.03284283246977553,-0.21037298157834902,11
tb_tencentBlock_20285.cachesim,tencentBlock_20285,tencentBlock,0.935546875,0.519293,0.695688,8.1,6.0,0.5189,GDSF,0.6961,GDSF,-0.0007573713624975462,0.0005918689843414437,12
tb_tencentBlock_20287.cachesim,tencentBlock_20287,tencentBlock,2.0,0.466661,0.703082,11.0,10.2,0.4738,GDSF,0.705,ThreeLCache-BMR,0.015067539046010988,0.00272056737588649,11
tb_tencentBlock_20291.cachesim,tencentBlock_20291,tencentBlock,28.0,0.591534,0.810914,61.6,27.2,0.589,GDSF,0.809,GLCache,-0.004302207130730113,-0.0023658838071693093,10
tb_tencentBlock_20292.cachesim,tencentBlock_20292,tencentBlock,3.0,0.895607,0.966626,6.7,6.5,0.4785,WTinyLFU-w0.01-SLRU,0.8054,GDSF,-0.8716969696969699,-0.20018127638440525,11
tb_tencentBlock_20294.cachesim,tencentBlock_20294,tencentBlock,3.0,0.400255,0.620753,6.3,7.4,0.4003,Cacheus,0.6211,Cacheus,0.00011241568823372905,0.0005586862018998329,11
tb_tencentBlock_20299.cachesim,tencentBlock_20299,tencentBlock,3.0,0.454125,0.595872,29.0,15.8,0.4311,ThreeLCache-BMR,0.5778,ThreeLCache-BMR,-0.05340988169798195,-0.031277258566978154,11
tb_tencentBlock_2030.cachesim,tencentBlock_2030,tencentBlock,423.0,0.340371,0.622621,807.2,494.1,0.2834,GDSF,0.6227,GDSF,-0.20102681721947777,0.0001268668700819837,10
tb_tencentBlock_20300.cachesim,tencentBlock_20300,tencentBlock,4.0,0.426753,0.609035,19.3,21.9,0.4165,ThreeLCache-BMR,0.5618,ThreeLCache-BMR,-0.02461704681872752,-0.0840779636881453,11
tb_tencentBlock_20302.cachesim,tencentBlock_20302,tencentBlock,1.0,0.509411,0.706638,14.4,11.3,0.4958,GDSF,0.697,GDSF,-0.027452601855586786,-0.013827833572453423,11
tb_tencentBlock_20310.cachesim,tencentBlock_20310,tencentBlock,3.0,0.484431,0.573756,30.8,16.9,0.4096,LRB-BMR,0.573,ThreeLCache-BMR,-0.18269287109374993,-0.0013193717277488481,11
tb_tencentBlock_20314.cachesim,tencentBlock_20314,tencentBlock,13.0,0.747702,0.899755,49.4,53.1,0.3965,GDSF,0.7541,GDSF,-0.8857553593947035,-0.1931507757591831,11
tb_tencentBlock_20316.cachesim,tencentBlock_20316,tencentBlock,5.0,0.595314,0.465405,37.5,18.0,0.4369,ThreeLCache-BMR,0.433,ThreeLCache-BMR,-0.36258640421149,-0.07483833718244808,11
tb_tencentBlock_20320.cachesim,tencentBlock_20320,tencentBlock,21.0,0.846029,0.925178,174.3,91.1,0.6443,GDSF,0.7034,Cacheus,-0.3130979357442186,-0.3152942849019049,11
tb_tencentBlock_20326.cachesim,tencentBlock_20326,tencentBlock,3.0,0.705346,0.828261,45.2,46.1,0.3279,GDSF,0.6454,S3FIFO-0.1000-2,-1.151100945410186,-0.2833297180043385,11
tb_tencentBlock_20335.cachesim,tencentBlock_20335,tencentBlock,0.3466796875,0.187389,0.42403,0.6,0.3,0.1878,ARC,0.4244,ARC,0.0021884984025558824,0.0008718190386427461,12
tb_tencentBlock_2034.cachesim,tencentBlock_2034,tencentBlock,2.0,0.55157,0.676653,13.0,10.8,0.5354,Cacheus,0.6709,Cacheus,-0.030201718341427004,-0.008575048442390664,11
tb_tencentBlock_20340.cachesim,tencentBlock_20340,tencentBlock,8.0,0.460276,0.721081,15.6,14.0,0.4601,ThreeLCache-BMR,0.7195,ThreeLCache-BMR,-0.0003825255379265583,-0.0021973592772758076,11
tb_tencentBlock_20347.cachesim,tencentBlock_20347,tencentBlock,0.2861328125,0.309662,0.576142,0.4,0.3,0.3094,ARC,0.5758,ARC,-0.0008468002585649143,-0.0005939562348038633,12
tb_tencentBlock_2035.cachesim,tencentBlock_2035,tencentBlock,70.0,0.975779,0.993791,102.7,68.1,0.9751,S3FIFO-0.1000-2,0.9902,S3FIFO-0.1000-2,-0.0006963388370423394,-0.003626540092910534,10
tb_tencentBlock_20351.cachesim,tencentBlock_20351,tencentBlock,0.9560546875,0.544654,0.691974,15.6,9.9,0.552,ThreeLCache-BMR,0.6923,ThreeLCache-BMR,0.013307971014492888,0.0004708941210458594,11
tb_tencentBlock_20360.cachesim,tencentBlock_20360,tencentBlock,58.0,0.715218,0.951633,31.7,34.1,0.711,GLCache,0.9618,GLCache,-0.005932489451476871,0.010570804741110457,11
tb_tencentBlock_20365.cachesim,tencentBlock_20365,tencentBlock,7.0,0.569803,0.840391,73.6,49.5,0.5419,S3FIFO-0.1000-2,0.7712,S3FIFO-0.1000-2,-0.05149105000922661,-0.08971862033195022,11
tb_tencentBlock_20370.cachesim,tencentBlock_20370,tencentBlock,3.0,0.487928,0.675992,11.7,8.7,0.4883,GDSF,0.6744,Cacheus,0.000761826745853039,-0.002360616844602666,11
tb_tencentBlock_20378.cachesim,tencentBlock_20378,tencentBlock,3.0,0.598642,0.862061,31.7,27.1,0.5931,S3FIFO-0.1000-2,0.8628,S3FIFO-0.1000-2,-0.009344124093744811,0.0008565136764024631,11
tb_tencentBlock_20385.cachesim,tencentBlock_20385,tencentBlock,2.0,0.200349,0.420776,4.6,3.2,0.1981,GDSF,0.4205,GDSF,-0.01135285209490157,-0.0006563614744351926,12
tb_tencentBlock_20394.cachesim,tencentBlock_20394,tencentBlock,6.0,0.757216,0.861804,34.1,24.6,0.7414,Cacheus,0.8254,S3FIFO-0.1000-2,-0.0213326139735636,-0.04410467652047491,11
tb_tencentBlock_20396.cachesim,tencentBlock_20396,tencentBlock,3.0,0.594282,0.73293,12.6,9.0,0.5866,Cacheus,0.7279,Cacheus,-0.013095806341629674,-0.006910289874982798,11
tb_tencentBlock_20398.cachesim,tencentBlock_20398,tencentBlock,86.0,0.217227,0.508807,224.7,200.6,0.2086,GDSF,0.4833,GDSF,-0.04135666347075741,-0.052776743223670604,11
tb_tencentBlock_20400.cachesim,tencentBlock_20400,tencentBlock,2.0,0.453342,0.580115,353.5,385.9,0.5101,GDSF,0.5848,GDSF,0.1112683787492648,0.00801128590971262,11
tb_tencentBlock_20405.cachesim,tencentBlock_20405,tencentBlock,3.0,0.540133,0.810564,23.3,21.4,0.4687,GDSF,0.7567,GDSF,-0.152406656710049,-0.07118276727897438,11
tb_tencentBlock_20414.cachesim,tencentBlock_20414,tencentBlock,216.0,0.814805,0.972611,25.4,16.4,0.8366,GDSF,0.96,ARC,0.026051876643557265,-0.013136458333333375,11
tb_tencentBlock_20419.cachesim,tencentBlock_20419,tencentBlock,8.0,0.852537,0.893631,142.0,120.7,0.5081,ThreeLCache-BMR,0.4901,ThreeLCache-BMR,-0.6778921472151151,-0.8233646194654152,11
tb_tencentBlock_20428.cachesim,tencentBlock_20428,tencentBlock,1.0,0.507437,0.918447,45.1,53.6,0.4021,GDSF,0.822,GDSF,-0.2619671723451878,-0.11733211678832124,12
tb_tencentBlock_20435.cachesim,tencentBlock_20435,tencentBlock,0.4365234375,0.451716,0.668479,4.3,1.6,0.4486,S3FIFO-0.1000-2,0.6664,LHD,-0.006946054391440052,-0.0031197478991597436,11
tb_tencentBlock_2044.cachesim,tencentBlock_2044,tencentBlock,22.0,0.373054,0.851388,23.3,31.2,0.3727,GLCache,0.8457,LRB-BMR,-0.0009498255969949584,-0.00672578928698123,11
tb_tencentBlock_20443.cachesim,tencentBlock_20443,tencentBlock,3.0,0.442399,0.629397,8.5,8.6,0.4392,Cacheus,0.6258,ThreeLCache-BMR,-0.007283697632058305,-0.005747842761265518,11
tb_tencentBlock_20451.cachesim,tencentBlock_20451,tencentBlock,3.0,0.3846,0.567644,5.8,5.5,0.3817,Cacheus,0.5676,Cacheus,-0.007597589730154608,-7.751937984503877e-05,11
tb_tencentBlock_20456.cachesim,tencentBlock_20456,tencentBlock,41.0,0.363432,0.690513,22.0,30.8,0.361,ThreeLCache-BMR,0.6846,ThreeLCache-BMR,-0.00673684210526313,-0.008637160385626726,11
tb_tencentBlock_20462.cachesim,tencentBlock_20462,tencentBlock,3.0,0.527524,0.744365,10.9,4.7,0.5241,GDSF,0.745,ThreeLCache-BMR,-0.00653310436939512,0.0008523489932885116,11
tb_tencentBlock_20464.cachesim,tencentBlock_20464,tencentBlock,0.9248046875,0.56496,0.72051,14.9,13.7,0.5503,Cacheus,0.7065,Cacheus,-0.026640014537524997,-0.01983014861995749,11
tb_tencentBlock_20465.cachesim,tencentBlock_20465,tencentBlock,4.0,0.582606,0.66882,28.9,26.5,0.5704,ThreeLCache-BMR,0.614,ThreeLCache-BMR,-0.021399018232818968,-0.08928338762214981,11
tb_tencentBlock_20473.cachesim,tencentBlock_20473,tencentBlock,0.6005859375,0.686899,0.80326,4.8,4.7,0.6869,GDSF,0.8032,GDSF,1.4558159847397487e-06,-7.470119521905998e-05,12
tb_tencentBlock_20481.cachesim,tencentBlock_20481,tencentBlock,3.0,0.485973,0.644188,14.3,15.0,0.4693,ThreeLCache-BMR,0.5933,ThreeLCache-BMR,-0.035527381206051555,-0.08577111073655812,11
tb_tencentBlock_20489.cachesim,tencentBlock_20489,tencentBlock,3.0,0.808547,0.883809,73.9,62.2,0.4563,ThreeLCache-BMR,0.4685,ThreeLCache-BMR,-0.771963620425159,-0.8864653148345782,11
tb_tencentBlock_20496.cachesim,tencentBlock_20496,tencentBlock,4.0,0.522478,0.694651,16.0,13.7,0.5049,S3FIFO-0.1000-2,0.6899,S3FIFO-0.1000-2,-0.03481481481481478,-0.006886505290621917,11
tb_tencentBlock_20498.cachesim,tencentBlock_20498,tencentBlock,3.0,0.588677,0.922701,10.0,5.8,0.5705,ARC,0.9035,ARC,-0.03186152497808939,-0.021251798561151107,11
tb_tencentBlock_20505.cachesim,tencentBlock_20505,tencentBlock,2.0,0.475476,0.619708,10.8,7.2,0.4749,Cacheus,0.6156,Cacheus,-0.0012128869235628994,-0.0066731643924626384,11
tb_tencentBlock_20509.cachesim,tencentBlock_20509,tencentBlock,4.0,0.516646,0.712569,20.0,17.5,0.5165,ThreeLCache-BMR,0.7095,ThreeLCache-BMR,-0.0002826718296226341,-0.004325581395348821,11
tb_tencentBlock_20515.cachesim,tencentBlock_20515,tencentBlock,3.0,0.548448,0.736967,27.4,25.1,0.4761,ThreeLCache-BMR,0.6617,ThreeLCache-BMR,-0.1519596723377442,-0.11374792201904199,11
tb_tencentBlock_20519.cachesim,tencentBlock_20519,tencentBlock,24.0,0.626804,0.854961,19.4,27.1,0.6274,GDSF,0.8306,LRB-BMR,0.0009499521836148071,-0.029329400433421582,11
tb_tencentBlock_2052.cachesim,tencentBlock_2052,tencentBlock,16.0,0.379788,0.767329,42.8,31.0,0.3779,ThreeLCache-BMR,0.7619,ThreeLCache-BMR,-0.004996030695951312,-0.007125607035043991,11
tb_tencentBlock_20526.cachesim,tencentBlock_20526,tencentBlock,0.7568359375,0.517442,0.704698,7.7,5.5,0.5153,Cacheus,0.7045,Cacheus,-0.0041568018629923875,-0.00028105039034780906,12
tb_tencentBlock_20529.cachesim,tencentBlock_20529,tencentBlock,1.0,0.393395,0.547822,10.8,10.1,0.3947,ThreeLCache-BMR,0.5518,ThreeLCache-BMR,0.003306308588801623,0.007209133744110052,11
tb_tencentBlock_20532.cachesim,tencentBlock_20532,tencentBlock,5.0,0.366661,0.702285,27.5,13.4,0.308,GDSF,0.6765,ThreeLCache-BMR,-0.19045779220779227,-0.038115299334811614,11
tb_tencentBlock_20539.cachesim,tencentBlock_20539,tencentBlock,10.0,0.399162,0.394553,16.0,15.4,0.3697,ThreeLCache-BMR,0.2928,ThreeLCache-BMR,-0.07969164187178807,-0.34751707650273217,11
tb_tencentBlock_20540.cachesim,tencentBlock_20540,tencentBlock,7.0,0.444528,0.499054,26.8,19.0,0.4073,S3FIFO-0.1000-2,0.476,ThreeLCache-BMR,-0.0914019150503314,-0.04843277310924374,11
tb_tencentBlock_20547.cachesim,tencentBlock_20547,tencentBlock,4.0,0.480573,0.470357,23.9,34.0,0.4686,ThreeLCache-BMR,0.4173,ThreeLCache-BMR,-0.025550576184378906,-0.12714354181643905,11
tb_tencentBlock_2055.cachesim,tencentBlock_2055,tencentBlock,1.0,0.833007,0.939693,35.8,4.0,0.2828,GDSF,0.9151,S3FIFO-0.1000-2,-1.9455693069306934,-0.02687465850726694,11
tb_tencentBlock_20550.cachesim,tencentBlock_20550,tencentBlock,0.90625,0.442346,0.842214,15.1,10.6,0.4404,GDSF,0.8337,ThreeLCache-BMR,-0.004418710263396919,-0.01021230658510258,10
tb_tencentBlock_20552.cachesim,tencentBlock_20552,tencentBlock,3.0,0.675383,0.8416,13.7,13.6,0.6707,GDSF,0.8408,ThreeLCache-BMR,-0.00698225734307439,-0.0009514747859182004,11
tb_tencentBlock_20553.cachesim,tencentBlock_20553,tencentBlock,10.0,0.521394,0.742174,32.8,26.4,0.522,ThreeLCache-BMR,0.7321,ThreeLCache-BMR,0.0011609195402298763,-0.013760415243819189,11
tb_tencentBlock_20558.cachesim,tencentBlock_20558,tencentBlock,2.0,0.297632,0.623753,5.0,7.3,0.2971,GDSF,0.6223,GDSF,-0.0017906428811848957,-0.0023348867105898083,11
